Mean_Az,Var_Az,Dom_Freq,Energy,Vert_Vel,Mean_MagX,Mean_MagY,Label
9.820409995951694,0.0027626540340998052,0.390625,90.4953965482826,0.5363007893586959,1.0024934508598187,0.00048096065762250707,0
9.820200586746392,0.002790196712490193,0.390625,91.3830757148894,0.5937790550075684,1.0027695284646836,5.125790918615743e-05,0
9.819494269622417,0.0028560844253593676,0.390625,93.58063515187524,0.24056158874858133,1.0029484884844242,-6.71787164826504e-05,0
9.819343764965287,0.0028542105253639375,0.390625,93.51375775775871,0.6276970365179295,1.002712982173764,-0.0003604555149165789,0
9.818941491239093,0.0028803262245715353,0.390625,94.38082782903902,0.5497480168439021,1.0025673044349013,-9.941291310627609e-05,0
9.818376176346325,0.002892153538854524,0.390625,94.74946993760393,-0.5118229352992785,1.0019385991016059,-5.344878943337066e-06,0
9.817896444280006,0.002893602837258974,0.390625,94.81435763900932,1.0113742127008056,1.001972406301483,-2.8591181737813585e-05,0
9.817685717497492,0.0029146863701340108,0.390625,95.49943851681923,0.40428986355376156,1.001325151761455,-0.0001107198810650603,0
9.81796982396588,0.0029045952108110707,0.390625,95.15636615104268,0.08552848948844864,1.0011931727376824,-0.00032145919291093285,0
9.817713331281475,0.002917328323722306,0.390625,95.55786166727033,0.6211570332488918,1.0010764339618752,-0.0007362201048299279,0
9.817667948360915,0.0029206147995165083,0.390625,95.66865238308799,0.41300085434825934,1.00132873393698,-0.0007978801658950794,0
9.81739779287428,0.0029356473204182262,0.390625,96.14079766979307,0.632421825369723,1.001500146423658,-0.0005359242609885746,0
9.81712111216742,0.002959485494451995,0.390625,96.94280186298343,0.00015318561054300517,1.0016559701960819,-0.0004832716066702547,0
9.817018488389316,0.0029518672722000806,0.390625,96.68601054879089,-0.25702392056336976,1.0013390014069556,-0.00013812070936749398,0
9.816595999560972,0.0029658574113477646,0.390625,97.16947730139044,-0.2986397589229455,1.0016154120623928,-6.851789949877929e-05,0
9.816087199919586,0.0030281529056155262,0.390625,99.1791841598793,0.2304377295768063,1.0017741017541215,0.0003784614995052629,0
9.816027815402757,0.003031608902938241,0.390625,99.29699204863427,-0.9320774409570731,1.0021176376404393,0.000309233209524714,0
9.815949473675312,0.0030285361444442856,0.390625,99.19023721972815,0.2431271265243898,1.0021903998745398,0.0002590924681936213,0
9.815575691605929,0.003054011217466279,0.390625,100.05033101581049,-0.23784806488644486,1.0023767040039422,0.00016209532897408057,0
9.815506321465326,0.003052348530929442,0.390625,99.99183970913292,-0.08495162470232269,1.0025007184469261,0.00010738286172827161,0
9.81552677339287,0.00305132734827235,0.390625,99.95713563222436,0.16096229668983142,1.0025767169832136,0.0002424140339283204,0
9.815403592254523,0.003064163736908324,0.390625,100.36969835770745,0.014615247651818208,1.002658761840421,-0.00010764453205495516,0
9.815068345688985,0.003070977562178195,0.390625,100.61258021053007,-0.18132526351231112,1.0031336320766138,-0.0002457920251448631,0
9.815137798542603,0.0030686596554513855,0.390625,100.5397678683591,-0.4404227684426587,1.003319084155163,-0.0002143982005883051,0
9.815051271130132,0.003070560538254855,0.390625,100.60552671865736,0.0067100491881622775,1.0030904991252596,-0.00035942918838108225,0
9.814964653265779,0.003064881806835431,0.390625,100.41597144004453,-0.8337299167142191,1.0032601655591322,-8.948189052905502e-05,0
9.814977453241708,0.003064581391680911,0.390625,100.40557227651382,0.02393412792662275,1.0029682056968008,0.0002100608003047618,0
9.814544738915137,0.003099872648296567,0.390625,101.53691148602209,-0.5011410860558195,1.0029047305650005,0.00041110008019956917,0
9.814022910234005,0.003126728041041587,0.390625,102.4456358993652,-0.5647039876227306,1.0027353986133305,8.497358563871733e-05,0
9.814040679180374,0.003124449091234997,0.390625,102.37162327835368,-0.17119340294933258,1.0028456220605868,-0.00013336656789555892,0
9.813670926521766,0.003149311258267771,0.390625,103.19542879031744,-0.2802887806198366,1.0024809388589992,-0.0004228908709163228,0
9.813738461331024,0.003146580683686015,0.390625,103.10665173848382,-0.3659632590279216,1.0025555982701744,-3.484101220578262e-05,0
9.813580787085773,0.0031445231488880857,0.390625,103.03969745692163,0.3878630942878469,1.0021346860857774,-4.614649810813563e-07,0
9.813494185183181,0.0031392062440887664,0.390625,102.86541829948554,0.33090501319505466,1.0027417443004847,-0.00011393052017948968,0
9.813129292302296,0.003135401211097271,0.390625,102.73763849157383,0.27742110869075987,1.0036640627459736,-2.0647873375072195e-05,0
9.812645979407517,0.003174370938390789,0.390625,104.0168244754328,0.717721293715537,1.0034814522132722,-0.00031344104123290026,0
9.812530317024335,0.003173427265389967,0.390625,103.98676290513052,0.2916094524528792,1.003255688969472,-0.00035129675656509656,0
9.812320809536054,0.0031742424011707215,0.390625,104.01126995551414,-0.018569134181840734,1.0034098357674377,-0.000562259526501468,0
9.81219259901061,0.003167231961313689,0.390625,103.78324175370011,0.167051889373397,1.0032608129869112,-0.0009004723998020329,0
9.812016116762095,0.0031762715558188844,0.390625,104.07684589089702,-0.06938987704052124,1.0030591678500558,-0.0009469486722748187,0
9.812271865968635,0.003174312728348493,0.390625,104.00526130078607,-0.18062893053138396,1.0034188375034028,-0.0010935832735393342,0
9.81243244363829,0.0031671085449774036,0.390625,103.77434022026844,0.07582953556629946,1.0034217948100572,-0.0013364729784655623,0
9.812067657513694,0.0031913052176091826,0.390625,104.57262627052441,0.5970508823362858,1.0033153414199123,-0.0015850556528488784,0
9.812061508012718,0.0031914291480453928,0.390625,104.57666829869694,-0.5422766119190783,1.0032510449608505,-0.0018847044040478044,0
9.81220695238748,0.0031944608913315564,0.390625,104.67484239038244,0.01150626402159105,1.0032937267348485,-0.0019071564101087503,0
9.812163234329624,0.0031927599615118605,0.390625,104.61848363332423,-0.1495029890781249,1.0033151728922225,-0.0018053881047332034,0
9.81176211147446,0.003214571157409762,0.390625,105.33420848095498,0.22227866096848933,1.0029858516984536,-0.0014773440296481513,0
9.811672614778765,0.0032199340273158226,0.390625,105.51062629388971,0.4986698720543548,1.0024641946367518,-0.001641608599221884,0
9.81152173163135,0.0032112796223566697,0.390625,105.22557653857385,-0.5223316779010929,1.0022809153901144,-0.001654267333137126,0
9.81117839600658,0.0032024806528658132,0.390625,104.93841401175223,-0.6812350327163585,1.002164384557777,-0.001653919014053946,0
9.810715041285905,0.003200630634775801,0.390625,104.87440200398383,0.11623621093895053,1.0022430483564853,-0.0015524306841889959,0
9.81012332533267,0.0031553441488205354,0.390625,103.3922954945238,0.35620074921704753,1.0021827769084886,-0.0013150646234788978,0
9.809666004688726,0.0031613394715062026,0.390625,103.58934130152271,-0.18747574085379407,1.0021538494055975,-0.0011563116573555183,0
9.809491932891559,0.0031621356715808213,0.390625,103.61682185005789,-0.12734598902776875,1.0021711923696845,-0.0009458440825504187,0
9.80912177511015,0.003140448194762778,0.390625,102.9008310170969,0.6863861862148042,1.0021158007283233,-0.0006895693795556013,0
9.809087449691951,0.003138425821343037,0.390625,102.8354344002326,0.6469124633537527,1.0015550573604382,-0.0008393413864860814,0
9.80893604603789,0.0031343929108448953,0.390625,102.69885462241044,0.40951302096315584,1.0012264074854849,-0.0004911835751737997,0
9.808849376799259,0.003125614051121098,0.390625,102.41390833002605,0.2231297656071547,1.000968383411865,-0.0007605159472808991,0
9.808337251429668,0.0030808633167411902,0.390625,100.92430781341857,0.11568371662239467,1.000574829342893,-0.00021239582653111903,0
9.808384311652139,0.0030815076290686898,0.390625,100.94242566577056,-0.19028051031758272,1.0000816596297195,-3.986668900271384e-05,0
9.807995335353791,0.0030491745050728316,0.390625,99.85262118849181,0.08206615263285737,0.9997712831693844,-6.141611045125766e-05,0
9.807922679661297,0.003044894836396289,0.390625,99.71880010652447,-0.12170420774903808,0.9996674039743686,-0.00015526287503848924,0
9.807489088198382,0.0030226580349226634,0.390625,98.94673268703096,-0.2142575249551252,0.9994893851565646,-6.319019733216569e-05,0
9.807623809147447,0.0030402088607084862,0.390625,99.5058408220288,-0.5146383581450209,0.9997597373701874,1.0792950657069566e-05,0
9.807342351801385,0.0030309424282981916,0.390625,99.1649386251596,0.021283093617967097,0.9992850053768481,-0.0005605294000042952,0
9.80752777740582,0.0030172558835865533,0.390625,98.68907421931135,-0.3729653573318501,0.998599742786614,-0.00036582578940029986,0
9.807518510561373,0.003016393024440422,0.390625,98.65937240092778,0.24567023235188876,0.9981253579910773,-0.0008065735598194272,0
9.8073887722683,0.0030083201302873687,0.390625,98.41431512835108,-0.09712231664767994,0.9978189824977712,-0.0013093042084643654,0
9.807414283069356,0.003009590614368334,0.390625,98.45964605899064,-0.10824129426328,0.9981749123766706,-0.0008904767079395983,0
9.80751793666817,0.0030148070579681012,0.390625,98.61528068835372,-0.868413374448816,0.9980524682542918,-0.0007021235800564725,0
9.807333676973844,0.00301149706964651,0.390625,98.47788651603295,-0.07082819975403254,0.9980152326625841,-0.0010789309717422983,0
9.806902304615196,0.0029729150029557663,0.390625,97.2778704948599,-0.8576159817457665,0.9979410857555957,-0.0010941677971808748,0
9.807024756910103,0.002979442509657729,0.390625,97.50777753119944,0.3560105650612968,0.9976253188293871,-0.001251698603822114,0
9.806876736425822,0.0029585698992657737,0.390625,96.841869326475,-0.1511257928844619,0.9975586156443065,-0.0010924294513738424,0
9.807141738040983,0.0029726755036614994,0.390625,97.33280217528909,0.8900333528969592,0.9975071562579668,-0.001370112619827929,0
9.806939572568592,0.002962728574762652,0.390625,97.02567676809292,-0.15383862287853844,0.9970195819415693,-0.0013029156898915872,0
9.807108095104944,0.002977581103938434,0.390625,97.5260018584799,-0.1525018262254889,0.996761761191531,-0.0012441106927701421,0
9.806833394835836,0.0029643964287328463,0.390625,97.11220648121576,0.43068115930752054,0.9968769793997109,-0.0008315342391572828,0
9.806887293062235,0.0029667284540800527,0.390625,97.19162077258252,-0.15969025609471524,0.9966169846611223,-0.0006646626161623873,0
9.80683669239546,0.0029630481732115348,0.390625,97.07366709509222,0.43034847226347966,0.9967647274524655,-0.000777107396958753,0
9.806587570961442,0.002968977671393949,0.390625,97.25333816126447,0.29879340547025396,0.9970182093117437,-0.0005988517997286486,0
9.806586622644277,0.002968823108241944,0.390625,97.24833682653176,0.3124130599911344,0.9975061270526042,-5.513418120925123e-05,0
9.80594974380266,0.002923813657568238,0.390625,95.71762334078018,-0.18920710362484292,0.9975876966187649,0.000477432754117604,0
9.80595826932855,0.0029246728161313276,0.390625,95.74484839706393,-0.754400163127381,0.997327503030374,0.00012066620211619323,0
9.805678808407132,0.0029067702512756144,0.390625,95.12516561238972,-0.5839385956690725,0.9973801157736715,0.0005750988549083453,0
9.805381061600936,0.002867663907565931,0.390625,93.87876472544801,0.09498661955876742,0.9975338790425518,0.0006285210984561438,0
9.804846450680593,0.002840560829829146,0.390625,92.92359413961148,-0.3821163017613192,0.9970058655975806,1.315321463460947e-05,0
9.804983407363009,0.002842467398449848,0.390625,92.96587606876562,-0.5017807992153394,0.9974612864462488,0.00014614690994802654,0
9.804953596391853,0.0028408123796325874,0.390625,92.90708625939057,-0.42731455439813243,0.9972103737254535,0.00015351357519948622,0
9.80458894319131,0.0028026631638636266,0.390625,91.70876789255311,0.14078546176339538,0.9967940379101666,7.966801529213027e-05,0
9.80422337002168,0.0027996560495132513,0.390625,91.55833404265942,0.5296997790525589,0.9968845634564477,-9.691404184996436e-05,0
9.80450864896176,0.002836635925001774,0.390625,92.72350825704262,0.3910965438250666,0.9969162193005392,8.633479290147265e-05,0
9.804165970109086,0.0028217759560064037,0.390625,92.17357051151556,-0.002164750710411075,0.9969417693046082,0.0001051941422154672,0
9.803923801302375,0.0028015997590660467,0.390625,91.55776058549783,-0.834479092186181,0.9970457183272968,-6.900357583329377e-05,0
9.80382325587467,0.0028020778743687467,0.390625,91.55507624496022,0.1848065810566671,0.9967996192352087,-0.00014903029332053832,0
9.803639822682815,0.002788437303242839,0.390625,91.1410834201292,-0.3536787056958322,0.9970089751657704,-0.0003714240459540786,0
9.803563224337898,0.002785015505706152,0.390625,91.01545367786522,0.7410035817216946,0.996594808386607,-0.0008403209417818965,0
9.803025690817675,0.00270856700179537,0.390625,88.59703734246636,-0.11995881971112492,0.9966751693565779,-0.0010499411656408873,0
9.803045426489891,0.0027120025972553865,0.390625,88.71243586030239,-0.35681337634741794,0.9969255678977411,-0.0013211220979465004,0
9.802963418449316,0.0027038713201239985,0.390625,88.45743861195848,-0.6796027064823041,0.9970523156882286,-0.0012226300499149389,0
9.802693284560979,0.002677797049836568,0.390625,87.5636606004533,-0.6800364010571988,0.9968566119597162,-0.0013604529420220216,0
9.802595165774289,0.0026745055250345724,0.390625,87.47065934930326,-0.18418039487369242,0.9968738590809352,-0.0010688125057618935,0
9.80250936727832,0.002671657547588305,0.390625,87.364381351917,-0.03813586458879096,0.9972754187039359,-0.0012268323068426975,0
9.802172159094267,0.002610328927055045,0.390625,85.40290516924104,-0.2008997945304145,0.9973106346443272,-0.001338173186735445,0
9.801896989616973,0.0025728411088163845,0.390625,84.13578035921968,-1.152577874752751,0.9969182318902353,-0.0010753615217775718,0
9.801365965232488,0.0025604360454537212,0.390625,83.79956908017631,-0.7644627483484024,0.996493771970201,-0.0010758382132346194,0
9.801384953795248,0.0025594908116195088,0.390625,83.77076645078898,-0.6239880964749318,0.996826663250437,-0.0013465225531360879,0
9.801405755439479,0.0025607502479267547,0.390625,83.80965635754333,-0.21034428724306053,0.9966649334613148,-0.0012317481541287742,0
9.801128195656093,0.002508482984476574,0.390625,82.06250162534414,-0.40163582427461125,0.996094619801306,-0.0012871583474775615,0
9.800716366027219,0.0024797200755304833,0.390625,81.16931828633965,-1.164846134755256,0.9961668063507352,-0.001536459860217469,0
9.800930142347354,0.002503505558006013,0.390625,81.96993989682845,-0.43609844325692393,0.9957776123188244,-0.0014925312588037656,0
9.800848036009286,0.00249380594122664,0.390625,81.65945647022562,-0.7892273616707826,0.9959905092778154,-0.0014181444148713574,0
9.800847844153203,0.002493795974879637,0.390625,81.65911322490847,0.004335942691492771,0.995914106666179,-0.0010958326638318815,0
9.800785039020106,0.002486149445635138,0.390625,81.41387927628168,0.061012226671058066,0.9957844208739969,-0.0007362448942818241,0
9.801279707042957,0.0025866971201248196,0.390625,84.74155005003078,0.407227772193437,0.995665235734785,-0.0011222494816575173,0
9.801400544174278,0.002583341879238431,0.390625,84.62504294354775,0.4209463255647279,0.9953796986102462,-0.0007651281910744316,0
9.801066328626058,0.0025468045495907828,0.390625,83.40465318867233,0.27599369649396976,0.9952915541979731,-0.0011824415136464036,0
9.80082799831974,0.0025287566040827787,0.390625,82.83050425767657,-1.205170448936163,0.9948138424539995,-0.001707519732240202,0
9.800500968959346,0.0025090416752184563,0.390625,82.15987033911058,-0.5395914561328633,0.9950420947624078,-0.0022431897193941654,0
9.800508801135598,0.0025097349844384704,0.390625,82.18191323614116,0.07083131291922957,0.9952791830430697,-0.0017965636808769277,0
9.800351515111052,0.002485254074674689,0.390625,81.36530717429366,-0.7573962253372883,0.9950756183638837,-0.0017225390730316052,0
9.800346353213248,0.002484729336922284,0.390625,81.34861139797574,0.2639263486186489,0.9949967295245535,-0.001644917562358923,0
